log_id,game_id,timestamp,category,type,turn,player,phase,card_target,card_source,card_count
187,,2025-04-13T00:31:21.85,effect,CARD_PLAY,12,2,buy,Copper,,1
188,,2025-04-13T00:31:21.851,effect,CARD_PLAY,12,2,buy,Copper,,1
189,,2025-04-13T00:31:21.851,effect,CARD_PLAY,12,2,buy,Copper,,1
190,,2025-04-13T00:31:21.852,effect,CARD_PLAY,12,2,buy,Copper,,1
191,,2025-04-13T00:31:21.852,effect,CARD_BUY,12,2,buy,Laboratory,,1
192,,2025-04-13T00:31:21.853,phase,PHASE_END,12,2,buy,,,
193,,2025-04-13T00:31:21.853,phase,PHASE_START,12,2,cleanup,,,
194,,2025-04-13T00:31:21.854,phase,PHASE_END,12,2,cleanup,,,
195,,2025-04-13T00:31:21.854,turn,TURN_END,12,2,,,,
196,,2025-04-13T00:31:21.855,turn,TURN_START,13,3,,,,
197,,2025-04-13T00:31:21.855,phase,PHASE_START,13,3,start,,,
198,,2025-04-13T00:31:21.856,phase,PHASE_END,13,3,start,,,
199,,2025-04-13T00:31:21.856,phase,PHASE_START,13,3,action,,,
200,,2025-04-13T00:31:21.857,phase,PHASE_END,13,3,action,,,
201,,2025-04-13T00:31:21.857,phase,PHASE_START,13,3,buy,,,
202,,2025-04-13T00:31:21.858,effect,CARD_PLAY,13,3,buy,Copper,,1
203,,2025-04-13T00:31:21.858,effect,CARD_PLAY,13,3,buy,Copper,,1
204,,2025-04-13T00:31:21.859,effect,CARD_PLAY,13,3,buy,Copper,,1
205,,2025-04-13T00:31:21.859,effect,CARD_BUY,13,3,buy,Copper,,1
206,,2025-04-13T00:31:21.86,phase,PHASE_END,13,3,buy,,,
207,,2025-04-13T00:31:21.861,phase,PHASE_START,13,3,cleanup,,,
208,,2025-04-13T00:31:21.861,phase,PHASE_END,13,3,cleanup,,,
209,,2025-04-13T00:31:21.862,turn,TURN_END,13,3,,,,
210,,2025-04-13T00:31:21.862,turn,TURN_START,14,4,,,,
211,,2025-04-13T00:31:21.863,phase,PHASE_START,14,4,start,,,
212,,2025-04-13T00:31:21.863,phase,PHASE_END,14,4,start,,,
213,,2025-04-13T00:31:21.864,phase,PHASE_START,14,4,action,,,
214,,2025-04-13T00:31:21.865,phase,PHASE_END,14,4,action,,,
215,,2025-04-13T00:31:21.865,phase,PHASE_START,14,4,buy,,,
